ID,UNICODE DESCRIPTION,Entity,mode,type,latex,category,op dict
U01DE7,COMBINING LATIN SMALL LETTER ALPHA, , , , ,Mn,
U01DE8,COMBINING LATIN SMALL LETTER B, , , , ,Mn,
U01DE9,COMBINING LATIN SMALL LETTER BETA, , , , ,Mn,
U01DEA,COMBINING LATIN SMALL LETTER SCHWA, , , , ,Mn,
U01DEB,COMBINING LATIN SMALL LETTER F, , , , ,Mn,
U01DEC,COMBINING LATIN SMALL LETTER L WITH DOUBLE MIDDLE TILDE, , , , ,Mn,
U01DED,COMBINING LATIN SMALL LETTER O WITH LIGHT CENTRALIZATION STROKE, , , , ,Mn,
U01DEE,COMBINING LATIN SMALL LETTER P, , , , ,Mn,
U01DEF,COMBINING LATIN SMALL LETTER ESH, , , , ,Mn,
U01DF0,COMBINING LATIN SMALL LETTER U WITH LIGHT CENTRALIZATION STROKE, , , , ,Mn,
U01DF1,COMBINING LATIN SMALL LETTER W, , , , ,Mn,
U01DF2,COMBINING LATIN SMALL LETTER A WITH DIAERESIS, , , , ,Mn,
U01DF3,COMBINING LATIN SMALL LETTER O WITH DIAERESIS, , , , ,Mn,
U01DF4,COMBINING LATIN SMALL LETTER U WITH DIAERESIS, , , , ,Mn,
U01DF5,COMBINING UP TACK ABOVE, , , , ,Mn,
U01DFC,COMBINING DOUBLE INVERTED BREVE BELOW, , , , ,Mn,
U01DFD,COMBINING ALMOST EQUAL TO BELOW, , , , ,Mn,
U01DFE,COMBINING LEFT ARROWHEAD ABOVE, , , , ,Mn,
U01DFF,COMBINING RIGHT ARROWHEAD AND DOWN ARROWHEAD BELOW, , , , ,Mn,
U01E00,LATIN CAPITAL LETTER A WITH RING BELOW, , , , ,Lu,
U01E01,LATIN SMALL LETTER A WITH RING BELOW, , , , ,Ll,
U01E02,LATIN CAPITAL LETTER B WITH DOT ABOVE, , , , ,Lu,
U01E03,LATIN SMALL LETTER B WITH DOT ABOVE, , , , ,Ll,
U01E04,LATIN CAPITAL LETTER B WITH DOT BELOW, , , , ,Lu,
U01E05,LATIN SMALL LETTER B WITH DOT BELOW, , , , ,Ll,
U01E06,LATIN CAPITAL LETTER B WITH LINE BELOW, , , , ,Lu,
U01E07,LATIN SMALL LETTER B WITH LINE BELOW, , , , ,Ll,
U01E08,LATIN CAPITAL LETTER C WITH CEDILLA AND ACUTE, , , , ,Lu,
U01E09,LATIN SMALL LETTER C WITH CEDILLA AND ACUTE, , , , ,Ll,
U01E0A,LATIN CAPITAL LETTER D WITH DOT ABOVE, , , , ,Lu,
U01E0B,LATIN SMALL LETTER D WITH DOT ABOVE, , , , ,Ll,
U01E0C,LATIN CAPITAL LETTER D WITH DOT BELOW, , , , ,Lu,
U01E0D,LATIN SMALL LETTER D WITH DOT BELOW, , , , ,Ll,
U01E0E,LATIN CAPITAL LETTER D WITH LINE BELOW, , , , ,Lu,
U01E0F,LATIN SMALL LETTER D WITH LINE BELOW, , , , ,Ll,
U01E10,LATIN CAPITAL LETTER D WITH CEDILLA, , , , ,Lu,
U01E11,LATIN SMALL LETTER D WITH CEDILLA, , , , ,Ll,
U01E12,LATIN CAPITAL LETTER D WITH CIRCUMFLEX BELOW, , , , ,Lu,
U01E13,LATIN SMALL LETTER D WITH CIRCUMFLEX BELOW, , , , ,Ll,
U01E14,LATIN CAPITAL LETTER E WITH MACRON AND GRAVE, , , , ,Lu,
U01E15,LATIN SMALL LETTER E WITH MACRON AND GRAVE, , , , ,Ll,
U01E16,LATIN CAPITAL LETTER E WITH MACRON AND ACUTE, , , , ,Lu,
U01E17,LATIN SMALL LETTER E WITH MACRON AND ACUTE, , , , ,Ll,
U01E18,LATIN CAPITAL LETTER E WITH CIRCUMFLEX BELOW, , , , ,Lu,
U01E19,LATIN SMALL LETTER E WITH CIRCUMFLEX BELOW, , , , ,Ll,
U01E1A,LATIN CAPITAL LETTER E WITH TILDE BELOW, , , , ,Lu,
U01E1B,LATIN SMALL LETTER E WITH TILDE BELOW, , , , ,Ll,
U01E1C,LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE, , , , ,Lu,
U01E1D,LATIN SMALL LETTER E WITH CEDILLA AND BREVE, , , , ,Ll,
U01E1E,LATIN CAPITAL LETTER F WITH DOT ABOVE, , , , ,Lu,
U01E1F,LATIN SMALL LETTER F WITH DOT ABOVE, , , , ,Ll,
U01E20,LATIN CAPITAL LETTER G WITH MACRON, , , , ,Lu,
U01E21,LATIN SMALL LETTER G WITH MACRON, , , , ,Ll,
U01E22,LATIN CAPITAL LETTER H WITH DOT ABOVE, , , , ,Lu,
U01E23,LATIN SMALL LETTER H WITH DOT ABOVE, , , , ,Ll,
U01E24,LATIN CAPITAL LETTER H WITH DOT BELOW, , , , ,Lu,
U01E25,LATIN SMALL LETTER H WITH DOT BELOW, , , , ,Ll,
U01E26,LATIN CAPITAL LETTER H WITH DIAERESIS, , , , ,Lu,
U01E27,LATIN SMALL LETTER H WITH DIAERESIS, , , , ,Ll,
U01E28,LATIN CAPITAL LETTER H WITH CEDILLA, , , , ,Lu,
U01E29,LATIN SMALL LETTER H WITH CEDILLA, , , , ,Ll,
U01E2A,LATIN CAPITAL LETTER H WITH BREVE BELOW, , , , ,Lu,
U01E2B,LATIN SMALL LETTER H WITH BREVE BELOW, , , , ,Ll,
U01E2C,LATIN CAPITAL LETTER I WITH TILDE BELOW, , , , ,Lu,
U01E2D,LATIN SMALL LETTER I WITH TILDE BELOW, , , , ,Ll,
U01E2E,LATIN CAPITAL LETTER I WITH DIAERESIS AND ACUTE, , , , ,Lu,
U01E2F,LATIN SMALL LETTER I WITH DIAERESIS AND ACUTE, , , , ,Ll,
U01E30,LATIN CAPITAL LETTER K WITH ACUTE, , , , ,Lu,
U01E31,LATIN SMALL LETTER K WITH ACUTE, , , , ,Ll,
U01E32,LATIN CAPITAL LETTER K WITH DOT BELOW, , , , ,Lu,
U01E33,LATIN SMALL LETTER K WITH DOT BELOW, , , , ,Ll,
U01E34,LATIN CAPITAL LETTER K WITH LINE BELOW, , , , ,Lu,
U01E35,LATIN SMALL LETTER K WITH LINE BELOW, , , , ,Ll,
U01E36,LATIN CAPITAL LETTER L WITH DOT BELOW, , , , ,Lu,
U01E37,LATIN SMALL LETTER L WITH DOT BELOW, , , , ,Ll,
U01E38,LATIN CAPITAL LETTER L WITH DOT BELOW AND MACRON, , , , ,Lu,
U01E39,LATIN SMALL LETTER L WITH DOT BELOW AND MACRON, , , , ,Ll,
U01E3A,LATIN CAPITAL LETTER L WITH LINE BELOW, , , , ,Lu,
U01E3B,LATIN SMALL LETTER L WITH LINE BELOW, , , , ,Ll,
U01E3C,LATIN CAPITAL LETTER L WITH CIRCUMFLEX BELOW, , , , ,Lu,
U01E3D,LATIN SMALL LETTER L WITH CIRCUMFLEX BELOW, , , , ,Ll,
U01E3E,LATIN CAPITAL LETTER M WITH ACUTE, , , , ,Lu,
U01E3F,LATIN SMALL LETTER M WITH ACUTE, , , , ,Ll,
U01E40,LATIN CAPITAL LETTER M WITH DOT ABOVE, , , , ,Lu,
U01E41,LATIN SMALL LETTER M WITH DOT ABOVE, , , , ,Ll,
U01E42,LATIN CAPITAL LETTER M WITH DOT BELOW, , , , ,Lu,
U01E43,LATIN SMALL LETTER M WITH DOT BELOW, , , , ,Ll,
U01E44,LATIN CAPITAL LETTER N WITH DOT ABOVE, , , , ,Lu,
U01E45,LATIN SMALL LETTER N WITH DOT ABOVE, , , , ,Ll,
U01E46,LATIN CAPITAL LETTER N WITH DOT BELOW, , , , ,Lu,
U01E47,LATIN SMALL LETTER N WITH DOT BELOW, , , , ,Ll,
U01E48,LATIN CAPITAL LETTER N WITH LINE BELOW, , , , ,Lu,
U01E49,LATIN SMALL LETTER N WITH LINE BELOW, , , , ,Ll,
U01E4A,LATIN CAPITAL LETTER N WITH CIRCUMFLEX BELOW, , , , ,Lu,
U01E4B,LATIN SMALL LETTER N WITH CIRCUMFLEX BELOW, , , , ,Ll,
U01E4C,LATIN CAPITAL LETTER O WITH TILDE AND ACUTE, , , , ,Lu,
U01E4D,LATIN SMALL LETTER O WITH TILDE AND ACUTE, , , , ,Ll,
U01E4E,LATIN CAPITAL LETTER O WITH TILDE AND DIAERESIS, , , , ,Lu,
U01E4F,LATIN SMALL LETTER O WITH TILDE AND DIAERESIS, , , , ,Ll,
U01E50,LATIN CAPITAL LETTER O WITH MACRON AND GRAVE, , , , ,Lu,
U01E51,LATIN SMALL LETTER O WITH MACRON AND GRAVE, , , , ,Ll,
U01E52,LATIN CAPITAL LETTER O WITH MACRON AND ACUTE, , , , ,Lu,
U01E53,LATIN SMALL LETTER O WITH MACRON AND ACUTE, , , , ,Ll,
U01E54,LATIN CAPITAL LETTER P WITH ACUTE, , , , ,Lu,
U01E55,LATIN SMALL LETTER P WITH ACUTE, , , , ,Ll,
U01E56,LATIN CAPITAL LETTER P WITH DOT ABOVE, , , , ,Lu,
U01E57,LATIN SMALL LETTER P WITH DOT ABOVE, , , , ,Ll,
U01E58,LATIN CAPITAL LETTER R WITH DOT ABOVE, , , , ,Lu,
U01E59,LATIN SMALL LETTER R WITH DOT ABOVE, , , , ,Ll,
U01E5A,LATIN CAPITAL LETTER R WITH DOT BELOW, , , , ,Lu,
U01E5B,LATIN SMALL LETTER R WITH DOT BELOW, , , , ,Ll,
U01E5C,LATIN CAPITAL LETTER R WITH DOT BELOW AND MACRON, , , , ,Lu,
U01E5D,LATIN SMALL LETTER R WITH DOT BELOW AND MACRON, , , , ,Ll,
U01E5E,LATIN CAPITAL LETTER R WITH LINE BELOW, , , , ,Lu,
U01E5F,LATIN SMALL LETTER R WITH LINE BELOW, , , , ,Ll,
U01E60,LATIN CAPITAL LETTER S WITH DOT ABOVE, , , , ,Lu,
U01E61,LATIN SMALL LETTER S WITH DOT ABOVE, , , , ,Ll,
U01E62,LATIN CAPITAL LETTER S WITH DOT BELOW, , , , ,Lu,
U01E63,LATIN SMALL LETTER S WITH DOT BELOW, , , , ,Ll,
U01E64,LATIN CAPITAL LETTER S WITH ACUTE AND DOT ABOVE, , , , ,Lu,
U01E65,LATIN SMALL LETTER S WITH ACUTE AND DOT ABOVE, , , , ,Ll,
U01E66,LATIN CAPITAL LETTER S WITH CARON AND DOT ABOVE, , , , ,Lu,
U01E67,LATIN SMALL LETTER S WITH CARON AND DOT ABOVE, , , , ,Ll,
U01E68,LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE, , , , ,Lu,
U01E69,LATIN SMALL LETTER S WITH DOT BELOW AND DOT ABOVE, , , , ,Ll,
U01E6A,LATIN CAPITAL LETTER T WITH DOT ABOVE, , , , ,Lu,
U01E6B,LATIN SMALL LETTER T WITH DOT ABOVE, , , , ,Ll,
U01E6C,LATIN CAPITAL LETTER T WITH DOT BELOW, , , , ,Lu,
U01E6D,LATIN SMALL LETTER T WITH DOT BELOW, , , , ,Ll,
U01E6E,LATIN CAPITAL LETTER T WITH LINE BELOW, , , , ,Lu,
U01E6F,LATIN SMALL LETTER T WITH LINE BELOW, , , , ,Ll,
U01E70,LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW, , , , ,Lu,
U01E71,LATIN SMALL LETTER T WITH CIRCUMFLEX BELOW, , , , ,Ll,
U01E72,LATIN CAPITAL LETTER U WITH DIAERESIS BELOW, , , , ,Lu,
U01E73,LATIN SMALL LETTER U WITH DIAERESIS BELOW, , , , ,Ll,
U01E74,LATIN CAPITAL LETTER U WITH TILDE BELOW, , , , ,Lu,
U01E75,LATIN SMALL LETTER U WITH TILDE BELOW, , , , ,Ll,
U01E76,LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW, , , , ,Lu,
U01E77,LATIN SMALL LETTER U WITH CIRCUMFLEX BELOW, , , , ,Ll,
U01E78,LATIN CAPITAL LETTER U WITH TILDE AND ACUTE, , , , ,Lu,
U01E79,LATIN SMALL LETTER U WITH TILDE AND ACUTE, , , , ,Ll,
U01E7A,LATIN CAPITAL LETTER U WITH MACRON AND DIAERESIS, , , , ,Lu,
U01E7B,LATIN SMALL LETTER U WITH MACRON AND DIAERESIS, , , , ,Ll,
U01E7C,LATIN CAPITAL LETTER V WITH TILDE, , , , ,Lu,
U01E7D,LATIN SMALL LETTER V WITH TILDE, , , , ,Ll,
U01E7E,LATIN CAPITAL LETTER V WITH DOT BELOW, , , , ,Lu,
U01E7F,LATIN SMALL LETTER V WITH DOT BELOW, , , , ,Ll,
U01E80,LATIN CAPITAL LETTER W WITH GRAVE, , , , ,Lu,
U01E81,LATIN SMALL LETTER W WITH GRAVE, , , , ,Ll,
U01E82,LATIN CAPITAL LETTER W WITH ACUTE, , , , ,Lu,
U01E83,LATIN SMALL LETTER W WITH ACUTE, , , , ,Ll,
U01E84,LATIN CAPITAL LETTER W WITH DIAERESIS, , , , ,Lu,
U01E85,LATIN SMALL LETTER W WITH DIAERESIS, , , , ,Ll,
U01E86,LATIN CAPITAL LETTER W WITH DOT ABOVE, , , , ,Lu,
U01E87,LATIN SMALL LETTER W WITH DOT ABOVE, , , , ,Ll,
U01E88,LATIN CAPITAL LETTER W WITH DOT BELOW, , , , ,Lu,
U01E89,LATIN SMALL LETTER W WITH DOT BELOW, , , , ,Ll,
U01E8A,LATIN CAPITAL LETTER X WITH DOT ABOVE, , , , ,Lu,
U01E8B,LATIN SMALL LETTER X WITH DOT ABOVE, , , , ,Ll,
U01E8C,LATIN CAPITAL LETTER X WITH DIAERESIS, , , , ,Lu,
U01E8D,LATIN SMALL LETTER X WITH DIAERESIS, , , , ,Ll,
U01E8E,LATIN CAPITAL LETTER Y WITH DOT ABOVE, , , , ,Lu,
U01E8F,LATIN SMALL LETTER Y WITH DOT ABOVE, , , , ,Ll,
U01E90,LATIN CAPITAL LETTER Z WITH CIRCUMFLEX, , , , ,Lu,
U01E91,LATIN SMALL LETTER Z WITH CIRCUMFLEX, , , , ,Ll,
U01E92,LATIN CAPITAL LETTER Z WITH DOT BELOW, , , , ,Lu,
U01E93,LATIN SMALL LETTER Z WITH DOT BELOW, , , , ,Ll,
U01E94,LATIN CAPITAL LETTER Z WITH LINE BELOW, , , , ,Lu,
U01E95,LATIN SMALL LETTER Z WITH LINE BELOW, , , , ,Ll,
U01E96,LATIN SMALL LETTER H WITH LINE BELOW, , , , ,Ll,
U01E97,LATIN SMALL LETTER T WITH DIAERESIS, , , , ,Ll,
U01E98,LATIN SMALL LETTER W WITH RING ABOVE, , , , ,Ll,
U01E99,LATIN SMALL LETTER Y WITH RING ABOVE, , , , ,Ll,
U01E9A,LATIN SMALL LETTER A WITH RIGHT HALF RING, , , , ,Ll,
U01E9B,LATIN SMALL LETTER LONG S WITH DOT ABOVE, , , , ,Ll,
U01E9C,LATIN SMALL LETTER LONG S WITH DIAGONAL STROKE, , , , ,Ll,
U01E9D,LATIN SMALL LETTER LONG S WITH HIGH STROKE, , , , ,Ll,
U01E9E,LATIN CAPITAL LETTER SHARP S, , , , ,Lu,
U01E9F,LATIN SMALL LETTER DELTA, , , , ,Ll,
U01EA0,LATIN CAPITAL LETTER A WITH DOT BELOW, , , , ,Lu,
U01EA1,LATIN SMALL LETTER A WITH DOT BELOW, , , , ,Ll,
U01EA2,LATIN CAPITAL LETTER A WITH HOOK ABOVE, , , , ,Lu,
U01EA3,LATIN SMALL LETTER A WITH HOOK ABOVE, , , , ,Ll,
U01EA4,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND ACUTE, , , , ,Lu,
U01EA5,LATIN SMALL LETTER A WITH CIRCUMFLEX AND ACUTE, , , , ,Ll,
U01EA6,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND GRAVE, , , , ,Lu,
U01EA7,LATIN SMALL LETTER A WITH CIRCUMFLEX AND GRAVE, , , , ,Ll,
U01EA8,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE, , , , ,Lu,
U01EA9,LATIN SMALL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE, , , , ,Ll,
U01EAA,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND TILDE, , , , ,Lu,
U01EAB,LATIN SMALL LETTER A WITH CIRCUMFLEX AND TILDE, , , , ,Ll,
U01EAC,LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND DOT BELOW, , , , ,Lu,
U01EAD,LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW, , , , ,Ll,
U01EAE,LATIN CAPITAL LETTER A WITH BREVE AND ACUTE, , , , ,Lu,
U01EAF,LATIN SMALL LETTER A WITH BREVE AND ACUTE, , , , ,Ll,
U01EB0,LATIN CAPITAL LETTER A WITH BREVE AND GRAVE, , , , ,Lu,
U01EB1,LATIN SMALL LETTER A WITH BREVE AND GRAVE, , , , ,Ll,
U01EB2,LATIN CAPITAL LETTER A WITH BREVE AND HOOK ABOVE, , , , ,Lu,
U01EB3,LATIN SMALL LETTER A WITH BREVE AND HOOK ABOVE, , , , ,Ll,
